89	94	1
1	95	1
12	95	1
1	96	1
59	96	1
1	97	1
4	97	1
2	98	1
12	98	1
109	98	1
2	99	1
12	99	1
4	100	1
60	100	1
83	100	1
1	101	1
102	101	1
103	101	1
111	101	1
112	101	1
115	101	1
128	101	1
1	102	1
101	102	1
103	102	1
113	102	1
115	102	1
126	102	1
137	102	1
157	102	1
213	102	1
1	103	1
101	103	1
102	103	1
104	103	1
107	103	1
108	103	1
111	103	1
112	103	1
113	103	1
114	103	1
115	103	1
118	103	1
120	103	1
123	103	1
124	103	1
125	103	1
126	103	1
127	103	1
128	103	1
129	103	1
131	103	1
132	103	1
133	103	1
134	103	1
135	103	1
136	103	1
137	103	1
139	103	1
140	103	1
141	103	1
142	103	1
143	103	1
144	103	1
145	103	1
146	103	1
147	103	1
154	103	1
155	103	1
157	103	1
159	103	1
160	103	1
161	103	1
162	103	1
163	103	1
164	103	1
165	103	1
166	103	1
167	103	1
168	103	1
169	103	1
170	103	1
171	103	1
172	103	1
173	103	1
174	103	1
175	103	1
176	103	1
177	103	1
178	103	1
179	103	1
181	103	1
182	103	1
183	103	1
184	103	1
185	103	1
186	103	1
187	103	1
188	103	1
189	103	1
190	103	1
191	103	1
192	103	1
193	103	1
194	103	1
195	103	1
197	103	1
198	103	1
199	103	1
200	103	1
201	103	1
202	103	1
203	103	1
205	103	1
207	103	1
208	103	1
209	103	1
210	103	1
212	103	1
213	103	1
215	103	1
216	103	1
217	103	1
218	103	1
219	103	1
221	103	1
222	103	1
223	103	1
224	103	1
225	103	1
226	103	1
227	103	1
228	103	1
229	103	1
230	103	1
233	103	1
1	104	1
103	104	1
111	104	1
1	105	1
2	105	1
12	105	1
88	105	1
1	106	1
4	106	1
12	106	1
154	106	1
103	107	1
115	107	1
123	107	1
126	107	1
127	107	1
129	107	1
132	107	1
142	107	1
144	107	1
165	107	1
185	107	1
199	107	1
224	107	1
226	107	1
103	108	1
1	109	1
98	109	1
1	110	1
151	110	1
197	110	1
1	111	1
101	111	1
103	111	1
104	111	1
115	111	1
120	111	1
132	111	1
133	111	1
136	111	1
139	111	1
168	111	1
169	111	1
170	111	1
178	111	1
179	111	1
199	111	1
220	111	1
226	111	1
229	111	1
101	112	1
103	112	1
132	112	1
142	112	1
1	113	1
102	113	1
103	113	1
126	113	1
127	113	1
128	113	1
139	113	1
141	113	1
142	113	1
162	113	1
175	113	1
176	113	1
199	113	1
202	113	1
229	113	1
1	114	1
103	114	1
115	114	1
126	114	1
127	114	1
129	114	1
132	114	1
139	114	1
140	114	1
141	114	1
142	114	1
144	114	1
146	114	1
155	114	1
159	114	1
161	114	1
162	114	1
165	114	1
173	114	1
175	114	1
176	114	1
177	114	1
180	114	1
184	114	1
185	114	1
187	114	1
188	114	1
189	114	1
199	114	1
202	114	1
207	114	1
209	114	1
213	114	1
215	114	1
216	114	1
221	114	1
222	114	1
224	114	1
226	114	1
229	114	1
230	114	1
1	115	1
101	115	1
102	115	1
103	115	1
107	115	1
111	115	1
114	115	1
116	115	1
118	115	1
123	115	1
126	115	1
127	115	1
128	115	1
132	115	1
133	115	1
138	115	1
139	115	1
141	115	1
142	115	1
144	115	1
146	115	1
147	115	1
159	115	1
162	115	1
165	115	1
168	115	1
169	115	1
170	115	1
171	115	1
173	115	1
175	115	1
176	115	1
179	115	1
180	115	1
181	115	1
184	115	1
186	115	1
187	115	1
191	115	1
199	115	1
202	115	1
215	115	1
221	115	1
224	115	1
225	115	1
229	115	1
115	116	1
118	116	1
123	116	1
126	116	1
139	116	1
160	116	1
164	116	1
181	116	1
212	116	1
2	117	1
12	117	1
1	118	1
103	118	1
115	118	1
116	118	1
127	118	1
132	118	1
141	118	1
142	118	1
145	118	1
146	118	1
159	118	1
160	118	1
161	118	1
164	118	1
174	118	1
184	118	1
187	118	1
188	118	1
189	118	1
199	118	1
207	118	1
208	118	1
212	118	1
218	118	1
221	118	1
226	118	1
229	118	1
133	119	1
147	119	1
169	119	1
170	119	1
182	119	1
199	119	1
217	119	1
1	120	1
103	120	1
111	120	1
132	120	1
133	120	1
135	120	1
158	120	1
159	120	1
160	120	1
168	120	1
169	120	1
170	120	1
171	120	1
178	120	1
179	120	1
182	120	1
184	120	1
191	120	1
192	120	1
193	120	1
194	120	1
199	120	1
200	120	1
204	120	1
206	120	1
210	120	1
214	120	1
220	120	1
221	120	1
226	120	1
227	120	1
228	120	1
229	120	1
230	120	1
2	121	1
12	121	1
41	121	1
1	122	1
1	123	1
103	123	1
107	123	1
115	123	1
116	123	1
124	123	1
131	123	1
132	123	1
141	123	1
142	123	1
144	123	1
146	123	1
160	123	1
167	123	1
175	123	1
176	123	1
181	123	1
184	123	1
186	123	1
187	123	1
190	123	1
191	123	1
199	123	1
202	123	1
205	123	1
209	123	1
214	123	1
215	123	1
216	123	1
218	123	1
221	123	1
222	123	1
224	123	1
225	123	1
229	123	1
103	124	1
123	124	1
208	124	1
103	125	1
102	126	1
103	126	1
107	126	1
113	126	1
114	126	1
115	126	1
116	126	1
132	126	1
199	126	1
215	126	1
222	126	1
229	126	1
103	127	1
107	127	1
113	127	1
114	127	1
115	127	1
118	127	1
101	128	1
103	128	1
113	128	1
115	128	1
229	128	1
103	129	1
107	129	1
114	129	1
139	129	1
141	129	1
165	129	1
177	129	1
189	129	1
199	129	1
209	129	1
1	130	1
103	131	1
123	131	1
167	131	1
184	131	1
218	131	1
219	131	1
1	132	1
4	132	1
103	132	1
107	132	1
111	132	1
112	132	1
114	132	1
115	132	1
118	132	1
120	132	1
123	132	1
126	132	1
134	132	1
139	132	1
140	132	1
142	132	1
144	132	1
146	132	1
147	132	1
163	132	1
170	132	1
184	132	1
188	132	1
199	132	1
207	132	1
218	132	1
219	132	1
220	132	1
222	132	1
224	132	1
229	132	1
1	133	1
103	133	1
111	133	1
115	133	1
119	133	1
120	133	1
159	133	1
160	133	1
168	133	1
169	133	1
170	133	1
171	133	1
182	133	1
191	133	1
194	133	1
199	133	1
210	133	1
217	133	1
220	133	1
224	133	1
227	133	1
229	133	1
1	134	1
44	134	1
103	134	1
132	134	1
142	134	1
159	134	1
167	134	1
170	134	1
199	134	1
220	134	1
222	134	1
229	134	1
230	134	1
233	134	1
103	135	1
120	135	1
210	135	1
227	135	1
228	135	1
229	135	1
1	136	1
103	136	1
111	136	1
168	136	1
199	136	1
220	136	1
1	137	1
102	137	1
103	137	1
180	137	1
191	137	1
199	137	1
115	138	1
173	138	1
1	139	1
103	139	1
111	139	1
113	139	1
114	139	1
115	139	1
116	139	1
129	139	1
132	139	1
142	139	1
175	139	1
186	139	1
199	139	1
215	139	1
222	139	1
226	139	1
229	139	1
1	140	1
103	140	1
114	140	1
132	140	1
159	140	1
161	140	1
164	140	1
184	140	1
186	140	1
187	140	1
188	140	1
190	140	1
191	140	1
199	140	1
208	140	1
214	140	1
221	140	1
225	140	1
229	140	1
1	141	1
103	141	1
113	141	1
114	141	1
115	141	1
118	141	1
123	141	1
129	141	1
142	141	1
165	141	1
185	141	1
186	141	1
199	141	1
209	141	1
222	141	1
226	141	1
103	142	1
107	142	1
112	142	1
113	142	1
114	142	1
115	142	1
118	142	1
123	142	1
132	142	1
134	142	1
139	142	1
141	142	1
146	142	1
167	142	1
177	142	1
189	142	1
199	142	1
209	142	1
222	142	1
229	142	1
103	143	1
207	143	1
1	144	1
103	144	1
107	144	1
114	144	1
115	144	1
123	144	1
132	144	1
161	144	1
184	144	1
188	144	1
199	144	1
215	144	1
222	144	1
229	144	1
103	145	1
118	145	1
1	146	1
103	146	1
114	146	1
115	146	1
118	146	1
123	146	1
132	146	1
142	146	1
155	146	1
159	146	1
162	146	1
165	146	1
170	146	1
174	146	1
176	146	1
186	146	1
187	146	1
199	146	1
202	146	1
221	146	1
224	146	1
225	146	1
226	146	1
229	146	1
78	147	1
103	147	1
115	147	1
119	147	1
132	147	1
159	147	1
160	147	1
170	147	1
171	147	1
182	147	1
183	147	1
191	147	1
192	147	1
194	147	1
199	147	1
209	147	1
210	147	1
213	147	1
217	147	1
224	147	1
225	147	1
227	147	1
228	147	1
229	147	1
1	148	1
12	148	1
1	149	1
2	149	1
12	149	1
60	149	1
88	149	1
1	150	1
2	150	1
12	150	1
1	151	1
110	151	1
1	152	1
1	153	1
12	153	1
88	153	1
1	154	1
12	154	1
103	154	1
106	154	1
1	155	1
103	155	1
114	155	1
146	155	1
1	156	1
12	156	1
102	157	1
103	157	1
1	158	1
120	158	1
103	159	1
114	159	1
115	159	1
118	159	1
120	159	1
133	159	1
134	159	1
140	159	1
146	159	1
147	159	1
187	159	1
221	159	1
222	159	1
103	160	1
116	160	1
118	160	1
120	160	1
123	160	1
133	160	1
147	160	1
171	160	1
199	160	1
222	160	1
1	161	1
103	161	1
114	161	1
118	161	1
140	161	1
144	161	1
184	161	1
215	161	1
103	162	1
113	162	1
114	162	1
115	162	1
146	162	1
12	163	1
103	163	1
132	163	1
103	164	1
116	164	1
118	164	1
140	164	1
103	165	1
107	165	1
114	165	1
115	165	1
129	165	1
141	165	1
146	165	1
209	165	1
1	166	1
103	166	1
103	167	1
123	167	1
131	167	1
134	167	1
142	167	1
1	168	1
103	168	1
111	168	1
115	168	1
120	168	1
133	168	1
136	168	1
1	169	1
103	169	1
111	169	1
115	169	1
119	169	1
120	169	1
133	169	1
1	170	1
78	170	1
103	170	1
111	170	1
115	170	1
119	170	1
120	170	1
132	170	1
133	170	1
134	170	1
146	170	1
147	170	1
171	170	1
184	170	1
185	170	1
192	170	1
194	170	1
199	170	1
210	170	1
218	170	1
220	170	1
224	170	1
226	170	1
227	170	1
228	170	1
229	170	1
230	170	1
1	171	1
103	171	1
115	171	1
120	171	1
133	171	1
147	171	1
160	171	1
170	171	1
214	171	1
217	171	1
229	171	1
1	172	1
103	172	1
103	173	1
114	173	1
115	173	1
138	173	1
1	174	1
103	174	1
118	174	1
146	174	1
1	175	1
103	175	1
113	175	1
114	175	1
115	175	1
123	175	1
139	175	1
103	176	1
113	176	1
114	176	1
115	176	1
123	176	1
146	176	1
103	177	1
114	177	1
129	177	1
142	177	1
1	178	1
103	178	1
111	178	1
120	178	1
1	179	1
103	179	1
111	179	1
115	179	1
120	179	1
1	180	1
114	180	1
115	180	1
137	180	1
103	181	1
115	181	1
116	181	1
123	181	1
103	182	1
119	182	1
120	182	1
133	182	1
147	182	1
192	182	1
193	182	1
1	183	1
103	183	1
147	183	1
190	183	1
103	184	1
114	184	1
115	184	1
118	184	1
120	184	1
123	184	1
131	184	1
132	184	1
140	184	1
144	184	1
161	184	1
170	184	1
190	184	1
1	185	1
103	185	1
107	185	1
114	185	1
141	185	1
170	185	1
103	186	1
115	186	1
123	186	1
139	186	1
140	186	1
141	186	1
146	186	1
103	187	1
114	187	1
115	187	1
118	187	1
123	187	1
140	187	1
146	187	1
159	187	1
190	187	1
1	188	1
103	188	1
114	188	1
118	188	1
132	188	1
140	188	1
144	188	1
190	188	1
103	189	1
114	189	1
118	189	1
129	189	1
142	189	1
103	190	1
123	190	1
140	190	1
183	190	1
184	190	1
187	190	1
188	190	1
199	190	1
205	190	1
214	190	1
221	190	1
222	190	1
225	190	1
229	190	1
1	191	1
103	191	1
115	191	1
120	191	1
123	191	1
133	191	1
137	191	1
140	191	1
147	191	1
1	192	1
103	192	1
120	192	1
147	192	1
170	192	1
182	192	1
199	192	1
217	192	1
225	192	1
227	192	1
228	192	1
229	192	1
1	193	1
103	193	1
120	193	1
182	193	1
199	193	1
103	194	1
120	194	1
133	194	1
147	194	1
170	194	1
103	195	1
1	196	1
1	197	1
12	197	1
103	197	1
110	197	1
1	198	1
60	198	1
103	198	1
1	199	1
103	199	1
107	199	1
111	199	1
113	199	1
114	199	1
115	199	1
118	199	1
119	199	1
120	199	1
123	199	1
126	199	1
129	199	1
132	199	1
133	199	1
134	199	1
136	199	1
137	199	1
139	199	1
140	199	1
141	199	1
142	199	1
144	199	1
146	199	1
147	199	1
160	199	1
170	199	1
190	199	1
192	199	1
193	199	1
1	200	1
103	200	1
120	200	1
103	201	1
103	202	1
113	202	1
114	202	1
115	202	1
123	202	1
146	202	1
103	203	1
1	204	1
120	204	1
1	205	1
103	205	1
123	205	1
190	205	1
1	206	1
120	206	1
103	207	1
114	207	1
118	207	1
132	207	1
143	207	1
103	208	1
118	208	1
124	208	1
140	208	1
103	209	1
114	209	1
123	209	1
129	209	1
141	209	1
142	209	1
147	209	1
165	209	1
103	210	1
120	210	1
133	210	1
135	210	1
147	210	1
170	210	1
1	211	1
81	211	1
1	212	1
103	212	1
116	212	1
118	212	1
102	213	1
103	213	1
114	213	1
147	213	1
120	214	1
123	214	1
140	214	1
171	214	1
190	214	1
103	215	1
114	215	1
115	215	1
123	215	1
126	215	1
139	215	1
144	215	1
161	215	1
103	216	1
114	216	1
123	216	1
1	217	1
4	217	1
103	217	1
119	217	1
133	217	1
147	217	1
171	217	1
192	217	1
103	218	1
118	218	1
123	218	1
131	218	1
132	218	1
170	218	1
103	219	1
131	219	1
132	219	1
1	220	1
111	220	1
120	220	1
132	220	1
133	220	1
134	220	1
136	220	1
170	220	1
103	221	1
114	221	1
115	221	1
118	221	1
120	221	1
123	221	1
140	221	1
146	221	1
159	221	1
190	221	1
1	222	1
103	222	1
114	222	1
123	222	1
126	222	1
132	222	1
134	222	1
139	222	1
141	222	1
142	222	1
144	222	1
159	222	1
160	222	1
190	222	1
103	223	1
1	224	1
103	224	1
107	224	1
114	224	1
115	224	1
123	224	1
132	224	1
133	224	1
146	224	1
147	224	1
170	224	1
103	225	1
115	225	1
123	225	1
140	225	1
146	225	1
147	225	1
190	225	1
192	225	1
78	226	1
103	226	1
107	226	1
111	226	1
114	226	1
118	226	1
120	226	1
139	226	1
141	226	1
146	226	1
170	226	1
1	227	1
103	227	1
120	227	1
133	227	1
135	227	1
147	227	1
170	227	1
192	227	1
1	228	1
103	228	1
120	228	1
135	228	1
147	228	1
170	228	1
192	228	1
1	229	1
12	229	1
103	229	1
111	229	1
113	229	1
114	229	1
115	229	1
118	229	1
120	229	1
123	229	1
126	229	1
128	229	1
132	229	1
133	229	1
134	229	1
135	229	1
139	229	1
140	229	1
142	229	1
144	229	1
146	229	1
147	229	1
170	229	1
171	229	1
190	229	1
192	229	1
2	230	1
44	230	1
78	230	1
103	230	1
114	230	1
120	230	1
134	230	1
170	230	1
1	231	1
14	231	1
1	232	1
4	232	1
84	232	1
2	233	1
29	233	1
87	233	1
103	233	1
134	233	1
